latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.33382,-118.52076,319.3,0.38,0.36,2020-04-23,0942,1,VIIRS,n,2.0NRT,288.5,1.1,N
37.94184,-122.3941,295.8,0.49,0.4,2020-04-23,0942,1,VIIRS,n,2.0NRT,284.6,1.3,N
39.62045,-119.261,313.1,0.4,0.37,2020-04-23,0942,1,VIIRS,n,2.0NRT,282.2,1.6,N
35.25938,-118.87958,346.8,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,306.4,4.2,D
39.55631,-121.87768,334.2,0.38,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,306.1,2.2,D
39.55565,-121.88212,337.9,0.38,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,307.3,2.2,D
39.02323,-121.3613,351.2,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,308.6,4.9,D
36.69492,-120.16431,330.9,0.39,0.36,2020-04-23,2100,1,VIIRS,l,2.0NRT,303.7,0.8,D
39.68995,-121.87218,333.4,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,307.9,2,D
37.26456,-119.67161,350.1,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,297.5,7.2,D
39.02652,-121.36209,354.9,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,313.3,10.6,D
39.02588,-121.36652,337.5,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,312.1,10.6,D
37.26119,-119.67098,355.6,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,294.1,7.2,D
38.92873,-122.727,338.9,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,308.7,4.5,D
36.73497,-119.87975,334.9,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,304.9,2.5,D
36.18401,-121.1232,332.8,0.38,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,300.8,4.2,D
36.18073,-121.12245,335.4,0.38,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,305.3,1.9,D
35.08051,-118.83627,348.4,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,307.1,5.5,D
35.08449,-118.83252,355.4,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,314.5,11.2,D
35.0839,-118.83694,347.7,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,315,11.2,D
35.10818,-118.83719,336.5,0.41,0.37,2020-04-23,2100,1,VIIRS,l,2.0NRT,309.1,2.5,D
35.26216,-118.88469,343.9,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,310.3,10.4,D
36.73892,-119.87606,346,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,310.8,16.1,D
36.7383,-119.88048,335.6,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,308.4,7.7,D
36.77532,-120.14553,333.2,0.39,0.36,2020-04-23,2100,1,VIIRS,l,2.0NRT,306,2.1,D
34.33302,-118.51897,342.9,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,312.5,5.4,D
38.00011,-121.03281,348.7,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,314,29.1,D
39.19005,-121.91489,340.2,0.38,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,307.1,2.2,D
35.84494,-119.17791,345.7,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,309.9,4.8,D
39.12206,-121.95833,337.7,0.38,0.36,2020-04-23,2100,1,VIIRS,l,2.0NRT,310.5,1.6,D
35.59322,-119.43159,331.5,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,299,0.9,D
36.73558,-119.87535,345.6,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,307.3,4.4,D
38.348,-120.66852,352.2,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,300.8,7.3,D
38.32257,-120.55743,330.1,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,297.1,2,D
36.73783,-119.78492,340,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,306.6,3.8,D
36.66613,-119.85594,337.8,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,307.6,3.3,D
38.25026,-120.54201,333.1,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,300.6,3.4,D
38.24694,-120.54124,336.8,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,302.8,3.4,D
36.64224,-119.33485,334.5,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,306.1,5.1,D
36.64285,-119.33033,336,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,305.5,5.1,D
37.37876,-120.77113,336.2,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,304.3,3.9,D
37.68724,-120.72916,343.8,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,303.7,5.3,D
36.63887,-119.33415,336.8,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,306.9,2.1,D
35.84156,-119.17722,342.2,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,313.9,21.9,D
37.52616,-120.55083,332.1,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,299,1.7,D
37.53135,-120.53843,332.7,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,299.4,2.6,D
37.53671,-120.54868,339.6,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,299.2,4.9,D
37.53482,-120.56181,335.5,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,301.4,4.6,D
37.53947,-120.54823,337.2,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,299.1,2.2,D
35.0811,-118.83183,352.6,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,309.5,5.5,D
35.84217,-119.17278,367,0.4,0.37,2020-04-23,2100,1,VIIRS,h,2.0NRT,309.9,21.5,D
40.51023,-123.73371,328.1,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,289.7,1.8,D
39.5857,-122.22797,336.8,0.38,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,310.5,2.3,D
37.54982,-119.84019,331.5,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,298.8,2.1,D
36.81988,-120.09666,335.8,0.39,0.36,2020-04-23,2100,1,VIIRS,l,2.0NRT,308.5,2.5,D
39.77969,-120.52273,336.5,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,299.4,3.9,D
36.63947,-119.32964,331.9,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,304.2,2.1,D
37.69997,-120.75918,330.4,0.39,0.36,2020-04-23,2100,1,VIIRS,l,2.0NRT,304.2,3.2,D
40.06274,-122.60781,336.2,0.38,0.36,2020-04-23,2100,1,VIIRS,l,2.0NRT,309.4,3.5,D
40.06342,-122.60336,333.4,0.38,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,306.1,1.5,D
40.11921,-122.12222,349.2,0.38,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,308.9,7.5,D
39.06407,-122.11717,345.7,0.38,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,306,5.3,D
37.26396,-119.67602,336.7,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,296.1,7.7,D
36.63151,-119.33726,334,0.41,0.37,2020-04-23,2100,1,VIIRS,l,2.0NRT,304.9,6,D
36.43887,-119.71673,332.5,0.4,0.37,2020-04-23,2100,1,VIIRS,l,2.0NRT,302.8,3.1,D
36.43825,-119.72114,336.3,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,305,2.7,D
39.38717,-123.1722,330.7,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,297.3,2.2,D
39.23861,-123.20391,327.2,0.39,0.36,2020-04-23,2100,1,VIIRS,l,2.0NRT,301.3,3.3,D
39.09486,-123.16415,335.4,0.39,0.36,2020-04-23,2100,1,VIIRS,n,2.0NRT,305.2,4,D
36.63212,-119.33276,335.4,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,304.6,4.2,D
36.62874,-119.33204,334.5,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,304.2,4.2,D
36.56846,-119.46391,341.8,0.4,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,309.6,20.7,D
36.28382,-119.21561,342.9,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,309.3,16.8,D
36.28442,-119.21113,335.4,0.41,0.37,2020-04-23,2100,1,VIIRS,n,2.0NRT,303.3,4.6,D
41.91479,-121.4057,330.8,0.4,0.37,2020-04-23,2106,1,VIIRS,l,2.0NRT,305.1,3.3,D
41.91813,-121.40652,336.2,0.4,0.37,2020-04-23,2106,1,VIIRS,l,2.0NRT,310,3.3,D
41.57191,-122.79633,339.8,0.38,0.36,2020-04-23,2106,1,VIIRS,n,2.0NRT,310.1,3.8,D
34.24272,-118.37938,304.6,0.48,0.4,2020-04-24,0924,1,VIIRS,n,2.0NRT,288.4,0.4,N
34.33392,-118.52057,319.4,0.49,0.4,2020-04-24,0924,1,VIIRS,n,2.0NRT,288.5,2.5,N
39.62088,-119.26468,316.4,0.4,0.45,2020-04-24,0924,1,VIIRS,n,2.0NRT,281,1.7,N
39.62138,-119.2623,314.2,0.4,0.44,2020-04-24,0924,1,VIIRS,n,2.0NRT,280.9,2,N
38.00517,-121.93538,298.2,0.53,0.5,2020-04-24,0924,1,VIIRS,n,2.0NRT,287.8,0.7,N
37.8851,-121.18491,297.6,0.48,0.48,2020-04-24,0924,1,VIIRS,n,2.0NRT,285.1,0.8,N
35.96345,-120.00665,298.2,0.4,0.44,2020-04-24,0924,1,VIIRS,n,2.0NRT,287.6,0.2,N
34.14281,-117.42593,311,0.44,0.38,2020-04-24,0924,1,VIIRS,n,2.0NRT,290.3,0.9,N
38.8291,-123.18143,302.7,0.64,0.54,2020-04-24,0924,1,VIIRS,n,2.0NRT,283.9,0.8,N
37.4546,-121.93343,298.4,0.53,0.5,2020-04-24,0924,1,VIIRS,n,2.0NRT,283.4,0.5,N
33.85372,-118.33421,305.3,0.47,0.4,2020-04-24,0924,1,VIIRS,n,2.0NRT,293.2,1.3,N
36.35805,-114.90927,325.5,0.39,0.36,2020-04-24,0924,1,VIIRS,n,2.0NRT,291.8,2.3,N
34.62254,-117.10034,313,0.43,0.38,2020-04-24,0924,1,VIIRS,n,2.0NRT,288.9,1.7,N
33.61392,-117.82288,314.8,0.45,0.39,2020-04-24,0924,1,VIIRS,n,2.0NRT,287.7,0.9,N
34.60707,-117.33778,307.6,0.44,0.38,2020-04-24,0924,1,VIIRS,n,2.0NRT,288.3,1,N
36.13224,-115.0405,298.5,0.39,0.36,2020-04-24,0924,1,VIIRS,n,2.0NRT,288.4,0.4,N
37.31868,-122.08928,299.3,0.53,0.5,2020-04-24,0924,1,VIIRS,n,2.0NRT,286.6,0.8,N
33.77755,-118.23038,308.5,0.47,0.4,2020-04-24,0924,1,VIIRS,n,2.0NRT,291.3,0.9,N
39.6073,-121.80444,296.4,0.54,0.51,2020-04-24,0924,1,VIIRS,n,2.0NRT,283.6,0.8,N
33.79582,-117.47608,304.1,0.44,0.38,2020-04-24,0924,1,VIIRS,n,2.0NRT,288.5,0.9,N
34.35493,-116.85171,299.1,0.42,0.38,2020-04-24,0924,1,VIIRS,n,2.0NRT,286.7,0.9,N
37.95,-122.4021,299.7,0.56,0.52,2020-04-24,0924,1,VIIRS,n,2.0NRT,289.3,1,N
34.14291,-117.42792,306.5,0.44,0.38,2020-04-24,0924,1,VIIRS,n,2.0NRT,290.3,0.8,N
33.77818,-118.23541,304.6,0.47,0.4,2020-04-24,0924,1,VIIRS,n,2.0NRT,293.9,0.9,N
34.04229,-117.82052,298.4,0.45,0.39,2020-04-24,0924,1,VIIRS,n,2.0NRT,287.8,0.4,N
37.18333,-121.68079,295.6,0.51,0.49,2020-04-24,0924,1,VIIRS,n,2.0NRT,284.6,0.8,N
34.32161,-118.51222,301.3,0.49,0.4,2020-04-24,0924,1,VIIRS,n,2.0NRT,289.2,0.7,N
34.43008,-118.64462,307.7,0.5,0.41,2020-04-24,0924,1,VIIRS,n,2.0NRT,289.4,0.8,N
32.85738,-117.14785,299.4,0.42,0.38,2020-04-24,0924,1,VIIRS,n,2.0NRT,286.1,0.4,N
38.07374,-122.14052,300.6,0.55,0.51,2020-04-24,0924,1,VIIRS,n,2.0NRT,290,1.9,N
33.71513,-117.71289,310.2,0.45,0.39,2020-04-24,0924,1,VIIRS,n,2.0NRT,288,1.6,N
39.02663,-121.36193,301.6,0.51,0.49,2020-04-24,0924,1,VIIRS,n,2.0NRT,282.8,1.1,N
34.15305,-118.19527,316.6,0.47,0.4,2020-04-24,0924,1,VIIRS,n,2.0NRT,289.5,1.2,N
38.02499,-122.06509,300.9,0.54,0.51,2020-04-24,0924,1,VIIRS,n,2.0NRT,289.7,1.6,N
37.95094,-122.40005,302.2,0.61,0.71,2020-04-24,1100,1,VIIRS,n,2.0NRT,288.7,2.4,N
37.95073,-122.40174,300.4,0.61,0.71,2020-04-24,1100,1,VIIRS,n,2.0NRT,287.3,1.7,N
37.31659,-122.09347,297.2,0.67,0.73,2020-04-24,1100,1,VIIRS,n,2.0NRT,284.4,1.4,N
39.62043,-119.2634,298.4,0.79,0.78,2020-04-24,1100,1,VIIRS,n,2.0NRT,275.9,1.8,N
39.62272,-119.26231,298.5,0.79,0.78,2020-04-24,1100,1,VIIRS,n,2.0NRT,275.6,1.8,N
37.37148,-120.20543,342.1,0.44,0.38,2020-04-24,2042,1,VIIRS,n,2.0NRT,306.8,6.3,D
38.8811,-122.88876,296.9,0.53,0.42,2020-04-24,2042,1,VIIRS,l,2.0NRT,309.5,38.7,D
38.87249,-122.95101,342.1,0.53,0.42,2020-04-24,2042,1,VIIRS,n,2.0NRT,299.4,9.7,D
38.90514,-122.9482,296.3,0.53,0.42,2020-04-24,2042,1,VIIRS,l,2.0NRT,306.1,31.4,D
37.25888,-119.67223,338.7,0.42,0.38,2020-04-24,2042,1,VIIRS,n,2.0NRT,297.1,4.1,D
36.18591,-121.12318,336.6,0.49,0.41,2020-04-24,2042,1,VIIRS,l,2.0NRT,307.3,11.6,D
38.8863,-122.96212,331.9,0.54,0.42,2020-04-24,2042,1,VIIRS,n,2.0NRT,295.9,3.6,D
37.13671,-119.6218,340.8,0.42,0.38,2020-04-24,2042,1,VIIRS,n,2.0NRT,302.9,5.4,D
36.6572,-119.63494,341,0.43,0.38,2020-04-24,2042,1,VIIRS,n,2.0NRT,310.1,14.9,D
39.02095,-121.39754,335.7,0.46,0.39,2020-04-24,2042,1,VIIRS,n,2.0NRT,309.4,3.3,D
40.47227,-122.81202,346.3,0.5,0.41,2020-04-24,2042,1,VIIRS,n,2.0NRT,295.6,15.4,D
38.23903,-122.11324,334.2,0.5,0.41,2020-04-24,2042,1,VIIRS,l,2.0NRT,307.2,1.4,D
39.83697,-122.97005,335.8,0.52,0.41,2020-04-24,2042,1,VIIRS,n,2.0NRT,299.3,7.1,D
40.47329,-122.80688,331.8,0.49,0.41,2020-04-24,2042,1,VIIRS,n,2.0NRT,293.6,102.6,D
38.82383,-123.20937,337.4,0.55,0.43,2020-04-24,2042,1,VIIRS,n,2.0NRT,299.5,4.1,D
39.70539,-122.29067,337.6,0.49,0.4,2020-04-24,2042,1,VIIRS,l,2.0NRT,312.4,5.1,D
39.60581,-121.80107,333.7,0.47,0.39,2020-04-24,2042,1,VIIRS,l,2.0NRT,307.9,4.1,D
38.90637,-122.94212,334.7,0.53,0.42,2020-04-24,2042,1,VIIRS,l,2.0NRT,305.6,17.6,D
36.12909,-119.03669,335.3,0.42,0.38,2020-04-24,2042,1,VIIRS,l,2.0NRT,306.3,26.1,D
36.28551,-119.21389,338.6,0.42,0.38,2020-04-24,2042,1,VIIRS,n,2.0NRT,307.6,2,D
38.90258,-122.94104,337.8,0.53,0.42,2020-04-24,2042,1,VIIRS,n,2.0NRT,300.7,17.6,D
38.8988,-122.93993,330.5,0.53,0.42,2020-04-24,2042,1,VIIRS,n,2.0NRT,298.2,7.8,D
39.00446,-122.84596,332.1,0.53,0.42,2020-04-24,2042,1,VIIRS,l,2.0NRT,306.7,3.7,D
38.88884,-122.96944,300.6,0.54,0.42,2020-04-24,2042,1,VIIRS,l,2.0NRT,313.8,56,D
38.89004,-122.96349,335,0.54,0.42,2020-04-24,2042,1,VIIRS,n,2.0NRT,306.6,55.5,D
38.24836,-120.5396,332.3,0.44,0.38,2020-04-24,2042,1,VIIRS,n,2.0NRT,303.7,2,D
38.34632,-120.66626,333.3,0.44,0.39,2020-04-24,2042,1,VIIRS,n,2.0NRT,298.5,3.4,D
38.34539,-120.67134,330.9,0.44,0.39,2020-04-24,2042,1,VIIRS,n,2.0NRT,302.3,3.4,D
36.65804,-119.63022,337,0.43,0.38,2020-04-24,2042,1,VIIRS,l,2.0NRT,308.8,23.6,D
38.93532,-122.73795,345.5,0.52,0.42,2020-04-24,2042,1,VIIRS,n,2.0NRT,309.1,17.1,D
39.29218,-121.65076,330.3,0.47,0.39,2020-04-24,2042,1,VIIRS,n,2.0NRT,305.1,2,D
37.09686,-119.32705,335.3,0.42,0.37,2020-04-24,2042,1,VIIRS,n,2.0NRT,294.8,3.5,D
37.07767,-119.39581,338.5,0.42,0.38,2020-04-24,2042,1,VIIRS,n,2.0NRT,303.2,5.3,D
35.27713,-118.85464,338.8,0.42,0.38,2020-04-24,2042,1,VIIRS,l,2.0NRT,312.5,6.8,D
35.26477,-118.88483,353.1,0.42,0.38,2020-04-24,2042,1,VIIRS,n,2.0NRT,318.5,30.9,D
32.97586,-114.46317,367,0.39,0.36,2020-04-24,2042,1,VIIRS,h,2.0NRT,331.8,60.9,D
40.46862,-122.81091,340.9,0.5,0.41,2020-04-24,2042,1,VIIRS,n,2.0NRT,300,15.4,D
38.89662,-122.79218,332.4,0.53,0.42,2020-04-24,2042,1,VIIRS,n,2.0NRT,301.1,2.6,D
38.88229,-122.88285,342.7,0.53,0.42,2020-04-24,2042,1,VIIRS,n,2.0NRT,303.2,46.8,D
37.26226,-119.67333,332.6,0.42,0.38,2020-04-24,2042,1,VIIRS,n,2.0NRT,297.7,4.1,D
37.25716,-119.68184,330.1,0.42,0.38,2020-04-24,2042,1,VIIRS,n,2.0NRT,296.7,3.6,D
37.25801,-119.67707,331.4,0.42,0.38,2020-04-24,2042,1,VIIRS,n,2.0NRT,297.4,3.6,D
39.61889,-119.26386,310.7,0.36,0.57,2020-04-25,0900,1,VIIRS,n,2.0NRT,277.4,1.3,N
36.35978,-114.91133,317.4,0.39,0.44,2020-04-25,0906,1,VIIRS,n,2.0NRT,288.1,1.3,N
34.60896,-117.33419,303.1,0.5,0.49,2020-04-25,0906,1,VIIRS,n,2.0NRT,288.4,1.5,N
38.04657,-122.2554,296.1,0.51,0.66,2020-04-25,0906,1,VIIRS,n,2.0NRT,282.8,1.1,N
36.35675,-114.90884,301.9,0.39,0.44,2020-04-25,0906,1,VIIRS,n,2.0NRT,287.5,1.4,N
33.71593,-117.71165,303.8,0.51,0.5,2020-04-25,0906,1,VIIRS,n,2.0NRT,289.6,1,N
34.62372,-117.09978,298.1,0.49,0.48,2020-04-25,0906,1,VIIRS,n,2.0NRT,279.8,0.9,N
37.34699,-120.9675,299.7,0.43,0.62,2020-04-25,0906,1,VIIRS,n,2.0NRT,283,0.3,N
34.14383,-117.4289,303.1,0.5,0.49,2020-04-25,0906,1,VIIRS,n,2.0NRT,290.6,0.7,N
34.33772,-118.51797,310.6,0.58,0.52,2020-04-25,0906,1,VIIRS,n,2.0NRT,290.1,1.4,N
36.35576,-114.91193,299.8,0.39,0.44,2020-04-25,0906,1,VIIRS,n,2.0NRT,286.9,1.3,N
33.61467,-117.82187,306.2,0.52,0.5,2020-04-25,0906,1,VIIRS,n,2.0NRT,288.1,0.5,N
34.33695,-118.51723,305.1,0.58,0.52,2020-04-25,0906,1,VIIRS,n,2.0NRT,290.4,2.4,N
36.35718,-114.91312,312.3,0.39,0.44,2020-04-25,0906,1,VIIRS,n,2.0NRT,287.5,1.4,N
37.45605,-121.93355,297.3,0.48,0.65,2020-04-25,0906,1,VIIRS,n,2.0NRT,284.4,0.3,N
34.15592,-118.19194,307.1,0.55,0.51,2020-04-25,0906,1,VIIRS,n,2.0NRT,289.1,1.2,N
33.77653,-118.23053,303.2,0.55,0.51,2020-04-25,0906,1,VIIRS,n,2.0NRT,292,1.2,N
38.12271,-121.68595,298.3,0.38,0.58,2020-04-25,1042,1,VIIRS,n,2.0NRT,287.1,0.5,N
38.00361,-121.93459,301.4,0.37,0.58,2020-04-25,1042,1,VIIRS,n,2.0NRT,288.4,0.5,N
37.9521,-122.40017,297,0.35,0.57,2020-04-25,1042,1,VIIRS,n,2.0NRT,283.3,0.7,N
34.33365,-118.51684,300.9,0.7,0.75,2020-04-25,1042,1,VIIRS,n,2.0NRT,289.1,1.2,N
37.34698,-120.96891,296.6,0.43,0.62,2020-04-25,1042,1,VIIRS,n,2.0NRT,282.3,0.2,N
39.61875,-119.26167,295.9,0.46,0.63,2020-04-25,1042,1,VIIRS,n,2.0NRT,278.9,1.6,N
38.01641,-122.11123,304.6,0.36,0.57,2020-04-25,1042,1,VIIRS,n,2.0NRT,291.7,0.7,N
38.0739,-122.13918,298.7,0.36,0.57,2020-04-25,1042,1,VIIRS,n,2.0NRT,288.2,0.6,N
36.12892,-119.50699,298.1,0.55,0.68,2020-04-25,1042,1,VIIRS,n,2.0NRT,282.6,0.9,N
37.18508,-121.67931,296.1,0.4,0.6,2020-04-25,1042,1,VIIRS,n,2.0NRT,284.9,0.6,N
37.18678,-121.67973,296,0.4,0.6,2020-04-25,1042,1,VIIRS,n,2.0NRT,284.5,0.7,N
36.12796,-119.50845,296.1,0.55,0.68,2020-04-25,1042,1,VIIRS,n,2.0NRT,282.3,0.9,N
38.01746,-122.11517,299.5,0.36,0.57,2020-04-25,1042,1,VIIRS,n,2.0NRT,288.8,0.7,N
37.94517,-122.39476,295.2,0.35,0.57,2020-04-25,1042,1,VIIRS,n,2.0NRT,281.9,0.7,N
37.31545,-122.09407,300,0.38,0.58,2020-04-25,1042,1,VIIRS,n,2.0NRT,285.9,0.6,N
37.45305,-121.93201,300,0.38,0.59,2020-04-25,1042,1,VIIRS,n,2.0NRT,284.5,0.8,N
33.77508,-118.23086,303.1,0.75,0.77,2020-04-25,1042,1,VIIRS,n,2.0NRT,290.5,2.1,N
38.85694,-122.88634,333.5,0.61,0.53,2020-04-25,2024,1,VIIRS,n,2.0NRT,275.1,4.8,D
35.83245,-119.11193,333.8,0.45,0.47,2020-04-25,2024,1,VIIRS,l,2.0NRT,306.4,3.8,D
35.83769,-119.11596,367,0.45,0.47,2020-04-25,2024,1,VIIRS,h,2.0NRT,308.5,11.7,D
38.93179,-122.73063,332.2,0.6,0.53,2020-04-25,2024,1,VIIRS,n,2.0NRT,275,8.6,D
36.48696,-119.56991,332.4,0.46,0.47,2020-04-25,2024,1,VIIRS,n,2.0NRT,300.8,0.6,D
38.87326,-122.86251,341.4,0.61,0.53,2020-04-25,2024,1,VIIRS,n,2.0NRT,279.1,8.3,D
37.49875,-119.92956,328.2,0.46,0.47,2020-04-25,2024,1,VIIRS,n,2.0NRT,283.6,2.9,D
35.08234,-118.83965,352.7,0.46,0.47,2020-04-25,2024,1,VIIRS,n,2.0NRT,315.6,11.9,D
35.25847,-118.88253,367,0.45,0.47,2020-04-25,2024,1,VIIRS,h,2.0NRT,307,14.1,D
35.25954,-118.87766,337.3,0.45,0.47,2020-04-25,2024,1,VIIRS,n,2.0NRT,306.6,6.2,D
35.35718,-118.97929,340.1,0.46,0.47,2020-04-25,2024,1,VIIRS,n,2.0NRT,308.6,2.7,D
35.8335,-119.11456,349.1,0.45,0.47,2020-04-25,2024,1,VIIRS,n,2.0NRT,306.8,11.7,D
38.34758,-120.66752,344.9,0.48,0.48,2020-04-25,2024,1,VIIRS,n,2.0NRT,296.2,8.9,D
35.26267,-118.88387,367,0.45,0.47,2020-04-25,2024,1,VIIRS,h,2.0NRT,312.9,14.1,D
35.83556,-119.1182,339.9,0.45,0.47,2020-04-25,2024,1,VIIRS,n,2.0NRT,308.5,9.8,D
35.83664,-119.11332,353.2,0.45,0.47,2020-04-25,2024,1,VIIRS,n,2.0NRT,307.9,12.7,D
34.84187,-114.58501,296.5,0.33,0.55,2020-04-26,0842,1,VIIRS,n,2.0NRT,283,1,N
34.84392,-114.5875,301.4,0.33,0.55,2020-04-26,0842,1,VIIRS,n,2.0NRT,285.7,0.6,N
34.83883,-114.58806,299.2,0.33,0.55,2020-04-26,0842,1,VIIRS,n,2.0NRT,284.1,0.6,N
34.84365,-114.5839,299.8,0.33,0.55,2020-04-26,0842,1,VIIRS,n,2.0NRT,282.8,0.6,N
34.84337,-114.58031,321.2,0.33,0.55,2020-04-26,0842,1,VIIRS,n,2.0NRT,287.3,2.1,N
